dataset_id,zone_id,municipio,province,current_confidences,current_distributors,source_names,recommendation,reason,next_step
la_rioja,municipality:la_rioja::san_asensio,San Asensio,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::san_millan_de_la_cogolla,San Millán de la Cogolla,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::san_millan_de_yecora,San Millán de Yécora,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::san_roman_de_cameros,San Román de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::san_torcuato,San Torcuato,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::san_vicente_de_la_sonsierra,San Vicente de la Sonsierra,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::santa_coloma,Santa Coloma,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::santa_engracia_del_jubera,Santa Engracia del Jubera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::santa_eulalia_bajera,Santa Eulalia Bajera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::santo_domingo_de_la_calzada,Santo Domingo de la Calzada,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::santurde_de_rioja,Santurde de Rioja,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::santurdejo,Santurdejo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::sojuela,Sojuela,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::sorzano,Sorzano,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::sotes,Sotés,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::soto_en_cameros,Soto en Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::terroba,Terroba,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::tirgo,Tirgo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::tobia,Tobía,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::tormantos,Tormantos,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::torre_en_cameros,Torre en Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::torrecilla_en_cameros,Torrecilla en Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::torrecilla_sobre_alesanco,Torrecilla sobre Alesanco,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::torremontalbo,Torremontalbo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::treviana,Treviana,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::tricio,Tricio,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::tudelilla,Tudelilla,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::urunuela,Uruñuela,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::valdemadera,Valdemadera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::valganon,Valgañón,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ventosa,Ventosa,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ventrosa,Ventrosa,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::viguera,Viguera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::villalba_de_rioja,Villalba de Rioja,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::villalobar_de_rioja,Villalobar de Rioja,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::villamediana_de_iregua,Villamediana de Iregua,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::villanueva_de_cameros,Villanueva de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::villar_de_torre,Villar de Torre,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::villarejo,Villarejo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::villarroya,Villarroya,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
